Call ID,E-bill Pre-enrollment Part 1,E-bill Pre-enrollment Part 2,E-bill Pre-enrollment Part 3,E-Bill TEMP T&C1,E-Billing T&C 1,E-Billing T&C 2,MOVE - Move In
6428956139719827631,1,1,1,,,,1
6428956530620566701,1,1,1,1,1,1,1
6428956762548800846,1,1,1,1,1,1,1
6428956801144792175,1,1,1,,,,1
6428956831209563319,1,1,1,,,,1
6428957565707685870,1,1,1,,,,1
6428957625770122337,1,1,1,,,,1
6428958325916897907,1,1,1,,,,1
6428958854139162899,1,1,1,,,,1
6428959013052953088,1,1,1,1,,,1
6428959317995631566,1,1,1,,,,1
6428959876332988119,,,,,,,1
6428959897816217496,1,1,1,,,,1
6428960301543143987,1,1,1,1,1,1,1
6428960434745842158,1,1,1,,,,1
6428961212076195845,1,1,1,1,,,1
6428961293680574609,,,,,,,1
6428961508420562877,,,,,,,1
6428961783365574421,,,,,,,1
6428961813371618342,,,,,,,1
6428962195682435250,1,1,,1,1,1,1
6428962715373478532,,,,,,,1
6428962960127888244,1,1,1,1,,1,1
6428963007372528577,,,,,,,1
6428963084673562586,1,1,1,,,,1
6428963638791447874,1,1,,,,,1
6428963836301217826,1,1,,1,,1,1
6428963969445204221,1,1,1,1,,1,1
6428964214317066001,1,1,1,,,,1
6428964544970822667,1,1,1,1,1,1,
6428965184912556640,1,1,,,,,1
6428965322359904362,1,1,1,1,,1,1
6428965356711248735,1,1,1,1,,1,1
6428965743258305939,1,,,,,,1
6428965945188887689,1,1,1,1,,1,1
6428966091159051575,1,1,1,,,,1
6428966198533234200,1,1,1,,,,1
6428966284491304351,1,,,,,,1
6428966671038361302,1,1,1,,,,1
6428966709634343148,1,1,1,1,,1,1
6428969093399918483,1,1,1,,,,1
6428969402578842017,1,1,1,1,1,1,1
6428969887910147144,1,1,1,1,1,1,1
6428969926564852890,,,,,,,1
6428970102650117151,1,1,1,,,,1
6428970145666907081,1,1,1,,,,1
6428970317398482181,,,,,,,1
6428970334586746571,1,1,1,,,,1
6428970416182730120,,,,,,,1
6428970570809948115,,,,,,,1
6428970721133803735,,,,,,,1
6428971030430170852,1,1,1,1,1,1,1
6428971146327171321,,,,,,,1
6428971189285239680,1,1,1,,,,1
6428971537169195677,1,1,1,,,,1
6428971872243745305,,,,,,,1
6428972078343454965,1,1,1,1,1,1,1
6428972275970671479,1,1,1,1,1,1,1
6428972391876067958,,,,,,,1
6428972705408680952,1,1,1,,1,,1
6428973027589948932,,,,,,,1
6428973250861148854,,,,,,,1
6428973255156116156,,1,1,,,,1
6428973319589005060,1,1,1,1,1,1,1
6428973749085735326,,,,,,,1
6428974182877432841,1,1,1,,,,1
6428974200057302059,,,,,,,1
6428974479221796982,,,,,,,1
6428974543713405748,1,1,,,,,1
6428975527260917366,1,,,1,,1,1
6428975604570328749,,,,,,,1
6428975686107608719,1,1,,,,,1
6428975887971071997,1,1,1,1,1,1,1
6428976201512064886,1,1,1,,,,1
6428976231568456177,1,1,,,,,1
6428976652542349921,1,1,,1,,1,1
6428977489993859303,,,,,,,1
6428977717627126316,,,,,,,1
6428977743396930162,1,1,1,,,,1
6428977812124803160,1,1,1,1,,1,1
6428977902319116496,,,,,,,1
6428978361939335252,1,,,,,,1
6428978726952838657,,,,,,,1
6428978731239409766,1,1,1,1,,1,1
6428978958872676833,1,1,1,,,,1
6428979134966336247,1,1,1,1,,1,1
6428979379787868554,,,,,,,1
6428979714786922046,1,1,,,,,1
6428979963903421770,,,,,1,,1
6428980002558127493,1,1,1,,,,1
6428980260256165643,1,,,,,,1
6428980273132671347,,,,,,,1
6428980535125676738,1,1,1,1,,1,1
6428980694106579120,1,1,1,,,,1
6428980822888485974,1,,1,,,,1
6428981110718407222,1,1,1,1,1,1,1
6428981583164810168,1,1,1,,,,1
6428982523703934018,1,1,1,,,,1
6428982798581841354,,,,,,,1
6428983009093953533,1,1,1,,,,1
6428983193710436528,1,1,1,,,,1
6428983266791991562,1,1,1,,,,1
6428983279676893461,,,,,,,1
6428983348396370240,1,1,,,,,
6428983442826920267,1,1,1,1,,1,1
6428983764941087731,1,1,1,1,,1,1
6428984121431754070,1,1,1,,,,1
6428984306106967783,,,,1,1,1,1
6428984396309661445,,,,,,,1
6428984396368391138,1,1,1,,,,1
6428984576689907861,1,1,1,1,,1,1
6428984860224859409,1,1,1,,,,1
6428985435683368248,1,1,1,1,,1,1
6428985744929394406,1,1,1,,,,1
6428985757814296303,,,,,,,1
6428986097116713181,,,,,,,1
6428986483722498636,1,1,,1,1,1,1
6428986853030958551,,,,,,,1
6428987076360877920,1,,,,,,1
6428987733557982693,1,1,1,,,,1
6428987785097590288,1,1,,,,,1
6428988253190299129,1,1,,1,,1,1
6428988317673535467,1,1,1,1,1,1,1
6428988725628305643,1,1,1,1,1,1,1
6428989318333793307,,,,,,,1
6428989644759704931,1,1,,1,1,1,1
6428990520991760141,1,1,1,1,1,1,1
6428990581054179975,,,,1,1,1,1
6428991221004307988,,1,,,,,1
6428991822299730279,1,1,1,,,,1
6428992561101210853,1,1,1,1,,1,1
6428992810142209675,1,1,1,,,,1
6428992947581163333,1,1,,,,,1
6428993737855146938,1,1,,,,,1
6428993901072301412,1,1,1,1,1,1,1
6428994386403606522,,,,,,,1
6428994386462312936,,,,,,,1
6428994678520089288,1,1,1,,,,1
6428994730059696875,1,1,1,1,1,1,1
6428995352771233022,1,1,1,,,,1
6428995928288470907,1,1,1,,,,1
6428996143045216465,1,1,1,,,,1
6428996224708316897,1,1,1,1,,1,1
6428996392153319990,1,1,,,,,1
6428996581123500713,1,,,,,,1
6428997440184062531,1,1,,,,,1
6428997521729720263,1,1,,,,,1
6428997564679393280,,,,,,,1
6428998037184517146,1,1,,,,,1
6428998440844341849,,,,,,,1
6428998904700810344,,,1,,,,
6428999213938456014,1,1,1,,,,1
6429000562558188253,1,1,1,1,,1,1
6429000725775327223,,,,,,,1
6429001481689572259,,,,,,,1
6429001589063754809,1,1,1,1,,1,1
6429002443753849345,1,1,1,,,,1
6429002478121986236,1,,1,,,,1
6429002649920678259,1,1,,1,,1,1
6429002821710971798,1,1,1,1,,1,1
6429003392950021299,1,1,,1,,1,1
6429003513267823330,1,1,1,,,,1
6429003921222600615,1,1,1,,,,1
6429005686454160783,1,1,1,1,,1,1
6429005780943441365,,,,,,,1
6429006962067848170,,,,,,,1
6429007073728598763,,,,,,,1
6429007455980688453,1,1,1,,,,1
6429007846822712791,1,1,1,,,,1
6429008087340881593,1,1,1,1,,1,1
6429008400873494507,,1,,,,,1
6429008753127927580,,,,,,,1
6429009470320352044,1,1,1,1,,1,1
6429010771695443756,1,1,1,,,,1
6429010896249495441,1,1,,,,,1
6429011501848267748,,,,1,1,1,
6429012889122705317,1,1,1,1,,1,1
6429013112452621848,,,,,,,1
6429013559129221013,,,,,,,1
6429014581398551084,1,1,1,,,,1
6429014620053256770,1,1,1,1,,1,1
6429014740253611174,,,,1,,,1
6429016084569992858,,,,,,,1
6429017583521963224,,,,,,,1
6429017742494482268,1,1,,,,,1
6429017858399870324,1,,,,,,1
6429018661550372181,1,1,1,1,,1,1
6429019073875615803,1,,,,,,1
6429019168423608789,1,,,1,,1,1
6429236742809787557,1,1,1,1,,1,1
6429238705609844705,1,1,,,,,1
6429238731388031499,1,1,1,1,1,1,1
6429239375633126556,1,1,1,,,,1
6429239384281786974,,1,,,,1,1
6429239800834889526,1,1,1,,,,1
6429239946863777706,1,1,1,1,,1,1
6429240002689969848,1,1,1,,,,1
6429240380647092344,1,1,1,,,,1
6429240625460228505,1,1,1,1,1,1,1
6429240762899182175,1,1,1,,,,1
6429240878863299336,1,1,1,,,,1
6429241153749589491,,,,,,,1
6429241200994229824,1,1,1,1,,1,1
6429241304065062204,1,1,1,1,,1,1
6429241802289651903,1,1,1,,,,1
6429242025619568950,,,,,,,1
6429243494506768550,1,1,1,,,,1
6429243743673595156,1,1,1,,,,1
6429243928290067042,1,1,1,,,,1
6429244490939182734,,,,,1,,
6429244542478790321,1,1,,,,,1
6429245955523032959,1,1,1,,,,1
6429246741502049362,1,1,,,,,1
6429246827401395444,1,1,1,1,,1,1
6429247029256458898,1,1,1,1,,1,1
6429247746524381637,,,,,,1,
6429247858193531498,1,1,1,,,,1
6429248244732205357,1,1,1,,,,1
6429249498871040886,,,,,,,1
6429249524632460992,1,1,1,,,,1
6429249649186512726,1,1,1,,,,1
6429250598374286000,1,1,1,,,,1
6429250843187422129,1,1,1,,,,1
6429250916210250833,1,1,1,,,,1
6429250924800185430,,,,,,,1
6429250950569989268,1,1,,1,,1,1
6429251427370076415,1,1,1,1,1,1,1
6429251710837918173,1,1,1,,,,1
6429251886931577456,1,1,1,1,1,1,1
6429252105974909751,1,1,1,,,,1
6429252148924582749,1,1,,,,,1
6429252677146844796,,,,,,,1
6429252982089523193,1,1,1,1,,1,1
6429253939858846135,1,1,1,,,,1
6429253999996773810,,1,,,,,1
6429254386602545537,1,1,1,,,,1
6429254554047555696,1,1,,,,,1
6429255069443632048,1,1,1,,,,1
6429255383034958931,1,1,1,,,,1
6429255383034958933,,,,,,,1
6429255434507467020,1,1,1,,,,1
6429255571954806429,1,1,,,,,1
6429255670797767987,1,1,,,,,1
6429256297862993720,1,1,1,1,1,1,1
6429257367242736251,,1,,1,1,1,1
6429258466762768106,1,1,1,,,,1
6429259025100114503,,,,1,,1,1
6429259059468239544,,,,,,,1
6429259218382029653,1,1,1,,,,1
6429259300045135782,1,1,1,,,,1
6429259338699841470,,,,,,,1
6429259394467302325,1,1,,,,,1
6429259557684446483,,,,,,,1
6429259562038141052,1,1,1,,,,1
6429259720951931125,1,1,1,,,,1
6429259888388542012,1,,,,,,1
6429260000066078585,1,,,1,,1,1
6429260077367103318,,1,,,,,1
6429260390899716342,1,1,1,,,,1
6429260502577252910,1,1,1,,,,1
6429260554116860538,1,1,,,,,1
6429261619260364673,1,1,1,,,,1
6429261958571168043,1,1,1,,,,1
6429261975742650749,,,,,,,1
6429262061641996822,1,1,,,,,1
6429262070299043920,1,1,1,,,,1
6429262169016179384,1,1,1,1,,1,1
6429262478320937390,1,1,1,,,,1
6429262903463974370,,,,,,,1
6429262998011980600,1,1,1,,,,1
6429263917134982659,1,1,1,,,,1
6429263972902446361,,1,1,1,,1,1
6429264226305517237,1,1,,,,,1
6429264501183424509,1,1,1,,,,1
6429264793249587153,,1,,,,,1
6429265188386578954,1,1,,1,,1,1
6429265467618177670,1,1,1,1,,1,1
6429265613588341843,1,1,1,,,,1
6429265699546411812,,,,1,,1,1
6429265746732328278,1,1,1,1,,1,1
6429266133279385446,1,1,1,,,,1
6429266167639123853,1,1,1,,,,1
6429266408148906584,1,1,1,,,,1
6429266438222063898,1,1,1,1,1,1,1
6429266627192238977,1,1,,,,,1
6429266670141912013,1,1,,,,,1
6429266915022157495,1,1,,,,,1
6429267537725307042,1,1,1,,,,1
6429267576380012759,1,1,1,,,,1
6429267791128377887,1,1,1,,,,1
6429267898502560401,1,1,1,,,,1
6429268216330140688,,,,1,1,1,1
6429268796159112676,1,1,1,,,,1
6429269367448485434,1,1,,,,,1
6429269491935412775,1,1,1,,,,1
6429269539180053118,1,1,1,1,1,1,1
6429269586424693425,,,,,,,1
6429269741110640426,1,1,1,,,,1
6429269951564038065,1,1,,,,,1
6429270497024868674,1,1,1,1,1,1,1
6429270720296061037,,,,,,,1
6429270724591028337,,,,,,,1
6429270823383662636,1,1,1,1,1,1,1
6429270866324949336,1,1,1,1,,1,1
6429270960814229942,1,1,1,,,,1
6429271454743855936,1,,,,,,1
6429271626601268386,,,,,,,1
6429272154823526122,,,,,,,1
6429272502774597461,1,1,1,1,,1,1
6429272588615223558,,,,,,,1
6429273177084463435,1,1,1,1,1,1,1
6429273305933482410,1,1,1,,,,1
6429273567859381619,1,1,1,,,,1
6429273593629185418,1,1,1,,,,1
6429273765436264188,,,,,,,1
6429274134862171169,,,,1,,1,1
6429274203522928863,,,,,,,1
6429274426861228554,,,,,,,1
6429274448327678112,1,1,1,,,,1
6429274499867285742,1,1,1,1,1,1,1
6429274564300182203,1,1,1,,,,1
6429274581480051410,1,1,1,,,,1
6429275285846301683,1,1,1,,,,1
6429275775480961281,1,1,1,,,,1
6429275891445078384,1,1,1,1,1,1,1
6429276144839761869,,,,,,,1
6429276600106295779,,,,,,,1
6429276763382158240,1,1,,1,1,1,1
6429276909411046419,1,1,1,,,,1
6429277351733961030,1,1,1,1,,1,1
6429277506352783899,1,1,,,,,
6429278330986505884,,,,,,,1
6429278528555001788,1,,,,,,1
6429278528613718121,1,1,1,,,,1
6429278953815480732,1,1,1,,,,1
6429279151325260547,1,1,,1,1,1,1
6429279232921251629,1,1,,1,,1,1
6429279525046131493,1,1,1,,,,1
6429279679606238695,1,1,1,,,,1
6429279967369047917,1,1,1,,,,1
6429280182117412948,1,1,1,,,,1
6429280186403992646,1,1,1,,,,1
6429280349612750058,,,,,,,1
6429280727569872627,1,1,1,,,,1
6429281041110873361,1,1,,,,,1
6429281724010674399,1,1,1,1,,1,1
6429281822794922364,1,1,,,,,1
6429283304558625029,,,,,,,1
6429283785594962830,1,1,,,,,1
6429283789881542003,,1,1,1,,1,1
6429284137773893514,1,1,1,1,1,1,1
6429284760552540406,,,,,,,1
6429284769134086866,1,1,,,,,1
6429285129978456499,,,,,,,1
6429285275948616726,1,1,1,,,,1
6429286293914594395,1,1,,,,,1
6429286727647564729,1,1,1,,,,1
6429286736296226163,1,1,1,,,,1
6429287011115406696,,,,,,,1
6429287779973279744,1,1,1,,,,1
6429288114922003295,1,,,1,1,1,1
6429288153576709055,1,1,1,,,,1
6429288797880529564,1,1,1,,,,1
6429289983224390961,1,1,1,,,,1
6429290103491864487,1,1,1,,,,1
6429290425606023104,1,1,1,,,,1
6429291001140030615,1,1,1,1,,1,1
6429291220183363025,1,1,1,1,,1,1
6429291409153535269,,1,,,,,1
6429291933147935259,1,1,1,1,1,1,1
6429292272509074750,1,1,1,1,1,1,1
6429292564508128808,,,,,,,1
6429292628924249060,1,,,,,,1
6429293247466651631,1,1,,,,,1
6429293264646504453,,,,,,,1
6429295738547668497,1,1,1,1,1,1,1
6429295764258752219,1,1,1,,,,1
6429295888812804033,,,,,,,1
6429296541647833797,,,,,,,1
6429296563122670311,1,1,1,,,,1
6429297383461425095,1,,,1,,1,1
6429297581021530993,,,,,,,1
6429297623979593985,1,1,1,1,,1,1
6429297628274561293,1,1,1,,,,1
6429298229569983668,1,1,1,1,1,1,1
6429298311174362415,,,,,,,1
6429298903938567735,1,1,1,1,,1,1
6429298929708371525,1,1,,,,,1
6429298985484229016,1,1,1,,,,1
6429299213117496092,1,1,1,,,,1
6429299530936686414,,,,,,,1
6429300050636120157,1,,,,,,1
6429300080692501030,,,,,,,1
6429300261148233984,1,1,,,,,1
6429300308392874283,1,1,1,,,,1
6429300389997252956,1,1,1,,,,1
6429300574622131124,1,1,1,1,,1,1
6429300699167792510,1,1,1,1,1,1,1
6429301261875614506,1,1,,,,,1
6429301356364895061,1,1,1,1,,1,1
6429301472329012135,1,1,1,,,,1
6429301880350905474,1,1,1,,,,1
6429301940421733423,1,1,1,,,,1
6429302271134215734,1,1,,1,,1,1
6429302292667766095,1,1,1,1,1,1,1
6429302395688267514,,,,,,,1
6429302481587613564,,1,1,,,,1
6429302923969245801,1,1,,,,,1
6429302923969245804,1,1,1,,,,1
6429302954034016931,1,1,1,1,1,1,1
6429303198847153141,1,1,,,,,1
6429303679883491089,,,,1,,1,1
6429303697122072552,1,1,1,,,,1
6429303894631856249,1,1,,,,,1
6429304843819630102,1,1,,,,,1
6429305118697537465,1,1,1,1,1,1,1
6429305135877406676,1,1,1,,,,1
6429305397929122593,1,1,1,1,,1,1
6429305866021831916,1,1,1,,,,1
6429305982044675125,1,1,1,,,,1
6429306055059119206,1,1,1,,,,1
6429306544618291125,1,1,1,,,,1
6429307145913697008,1,1,,1,1,,1
6429307468036244717,1,1,1,,,,1
6429307927606136912,1,1,1,,,,1
6429308932620094465,1,1,1,,,,1
6429309039994277009,,,,1,,1,1
6429309473785974508,1,1,1,1,,1,1
6429310036426691141,1,1,,,,,1
6429310083671331453,1,1,,,,,1
6429311926279415615,1,1,,,,,1
6429312312759361317,1,1,1,,,,1
6429312454501673867,1,1,1,,,,1
6429312690716483829,1,1,1,,,,1
6429312716553398488,1,1,1,1,1,1,1
6429313309258885581,,,,,,,1
6429313880430818214,1,1,1,,,,1
6429314013566412785,,,,,,,1
6429315259115322210,1,1,,,,,1
6429315310646538148,1,1,1,1,,1,1
6429315637131161078,1,1,1,1,,1,1
6429316002136273857,1,1,1,,,,1
6429316027906077673,1,1,1,,,,1
6429316156755096737,,,,,,,1
6429316229777916290,1,1,1,,,,1
6429316517532350189,1,1,1,1,,1,1
6429316526130660139,1,1,1,1,1,1,1
6429316770935421026,1,1,,,,,1
6429316886966644752,1,1,,,,,1
6429317252038865100,1,1,1,1,,1,1
6429317711541635706,1,1,,1,,1,1
6429317737303064111,1,1,1,1,,1,1
6429317801735949075,1,,,,,,1
6429318265592417637,,,,,,,1
6429318501874348749,,,,,,,1
6429318944188859767,1,1,1,1,1,1,1
6429319004385522635,1,1,,,,,1
6429319115987551805,1,1,1,,,,
6429319403750361124,1,1,1,,,,1
6429319562672542825,1,1,1,1,1,1,1
6429319627155780865,1,1,1,,,,1
6429319859084014983,1,1,1,1,,1,1
6429320035177674210,1,1,1,,,,1
6429320181139442882,1,1,1,,,,1
6429320473264338648,1,1,,1,1,1,1
6429320606341205854,,,,,,,1
6429320864047635411,,,,,,,1
6429321499694404737,1,1,1,1,,1,1
6429321628543423893,1,1,,,,,1
6429321645731684545,1,1,1,,,,1
6429322655040609243,1,1,,,,,1
6429322809726548934,1,1,,1,1,1,1
6429323943597915650,1,1,1,,,,1
6429325841906347793,1,1,1,,,,1
6429327031620665356,1,1,1,1,,1,1
6429327388102951489,1,1,,,,,1
6429327568491578304,,,,,,,1
6429328582103861878,1,1,1,1,,1,1
6429328672289799919,,,,,,,1
6429329733155099283,1,1,,1,1,1,1
6429330063859189549,,,,,,,1
6429330364574010378,,,,,,,1
6429330501954246533,1,1,1,1,,1,1
6429331283629903223,1,1,,,,,1
6429331287933262817,1,1,1,1,,1,1
6429331292228230122,1,1,1,,,,1
6429332241407611501,1,1,1,,,,1
6429333461245432471,1,1,1,,,,1
6429333663050181382,1,1,1,1,,1,1
6429333727533404964,,,,,,,1
6429333821963971589,1,1,1,1,,1,1
6429334418964426823,1,1,1,,,,1
6429334509158740171,1,1,,,,,1
6429334522035248988,1,1,1,,,,1
6429334642361439541,1,1,1,,,,1
6429334766848385183,1,1,,,,,1
6429335179232351858,1,1,,,,,1
6429336373233260734,1,1,1,1,1,1,1
6429336742541737676,1,1,1,,,,1
6429337051779367099,1,1,,,,,1
6429337073254203595,,,,,,,1
6429337734737894403,1,1,,,,,1
6429337820578514186,1,1,1,,,,1
6429337932306390154,1,1,,,,,1
6429338804126026416,1,1,1,1,,1,1
6429339744715488114,,,,,,,1
6429339809207099514,,,,,,,1
6429339937997394528,1,1,1,,,,1
6429340092616217392,,,,,,,1
6429340221456858649,1,1,1,1,1,1,1
6429341058983860474,,,,,,,1
6429341316740621412,1,1,,,,,1
6429341351041637066,1,1,1,1,,1,1
6429341471300721533,1,1,1,,,,1
6429342313114312880,,,,,,,1
6429342905878521906,1,1,1,1,,1,1
6429343142043002122,1,1,1,1,,,1
6429343167804411140,1,1,,,,1,
6429343356850088304,,,,,,,1
6429343386914859389,1,1,1,,,,1
6429343515763878337,,,,,,,1
6429343876541131395,1,1,1,,,,1
6429344147056955860,,,,,,,1
6429344679700016272,,,,1,,1,1
6429345263748454195,1,1,,,,,1
6429345311060209159,1,1,1,,,,1
6429346273132884004,1,1,,1,,1,1
6429346724037336845,1,1,1,,,,1
6429347192255885852,1,1,1,,,,1
6429347260908249578,1,,1,,,,1
6429347273801547371,1,1,1,,,,1
6429347406937137856,1,1,1,1,,1,1
6429347471361647404,,,,,,,1
6429347699003293939,1,1,1,,,,1
6429348171449697119,,,,,,,1
6429348502153799746,1,1,1,,,,1
6429348523628636244,1,1,1,1,,1,1
6429348613831329337,,,,,,,1
6429348725492099369,1,1,1,,,,1
6429349515833194303,1,1,,1,,1,1
6429349627502344079,1,1,1,1,,1,1
6429350001105768225,,,,,,,1
6429350168668223699,1,1,1,1,,1,1
6429350645409593815,1,1,1,,,,1
6429350842919359629,,,,,,,1
6429351100617397862,1,1,1,,,,1
6429351594530257169,1,1,,,,,1
6429351749157460780,,,,,,,1
6429351916652804875,1,1,1,1,1,1,1
6429352152884387248,1,1,1,1,1,1,1
6429352449228750407,,,,,,,1
6429352638207311659,1,1,1,1,,1,1
6429352741294907771,1,1,1,,,,1
6429353419899741716,,1,,,,,1
6429353471498059778,1,,,1,,1,1
6429353883747813020,,1,,1,,1,1
6429353935287420647,1,1,1,,,,1
6429354107086112804,1,1,1,,,,1
6429355043397382230,1,1,1,,,,1
6429355455705845609,1,1,1,,,,1
6429356469318128750,,,,,,,1
6429357783578122988,1,1,,1,,1,1
6429358337628904986,1,1,1,,,,1
6429358384881927057,1,1,1,,,,1
6429358681234670928,,,,,,,1
6429358810142411710,1,1,1,1,,1,1
6429358895974654242,1,1,,1,,1,1
6429358917449490756,1,1,,,,,1
6429359230982103732,1,1,1,,,,1
6429360334788700354,1,1,1,,,,1
6429360476522621302,1,1,1,1,,1,1
6429361597509087261,1,1,1,,,,1
6429362503755570012,1,1,,1,,1,1
6429363435755092665,1,1,1,1,,1,1
6429363461524896514,1,1,1,,,,1
6429363525957787945,1,1,1,,,,1
6429363663455458744,1,1,1,,,,1
6429363783655826072,1,1,1,1,,1,1
6429364037058896862,1,1,1,,,1,1
6429364101475024605,1,1,1,,,,1
6429365763627354215,1,1,1,1,,1,1
6429365776520654209,1,1,1,1,1,1,1
6429365862411602232,1,1,,,,,1
6429366571148319635,1,1,1,,,,1
6429367125131989160,1,1,1,,,,1
6429367211098447027,1,1,1,,,,1
6429368280545304337,,,,1,,1,1
6429369964113757112,1,1,1,,,,1
6429370651300143580,1,1,1,1,,1,1
6429371123746546675,,,,1,,1,1
6429372094476265259,1,1,1,,,,1
6429372279101132669,1,1,1,,,,1
6429372317755838386,1,1,1,1,,1,1
6429372407950151729,1,1,1,1,,1,1
6429372785907274193,1,,,,,,1
6429373022189201676,1,1,1,,,,1
6429373271297304940,1,1,1,1,1,1,1
6429373387194314029,,,,,,,1
6429373765159818975,1,1,1,1,1,1,1
6429373846755815223,,,,,,,1
6429374009972955157,1,1,1,1,1,1,1
6429374714339209887,,,,,,,1
6429378128846596246,,,,,,,1
6429378412314437993,1,1,1,1,,1,1
6429380078820471921,1,1,1,,,,1
6429380113121488855,,,,,,,1
6429380233372174385,,,,1,1,1,1
6429381010828375402,,1,1,1,,1,1
6429381964252395176,,,,,,,1
6429382750290130937,1,1,1,1,1,1,1
6429382775992816099,,,,,,,1
6429384201921959530,,,,,,,1
6429386190500201729,1,1,1,,,,1
6429386401012333672,1,1,1,1,,1,1
6429386422428435846,,,,,,,1
6429388677345001191,1,1,1,1,,1,1
6429389222747114788,1,,1,,,,1
6429389849803958161,,,,,,,1
6429389884230811607,1,1,1,,,,1
6429607578876059580,1,1,1,,,1,1
6429607681955274791,1,1,1,1,,1,1
6429608068510726437,1,1,1,1,,1,1
6429610276123902701,1,1,1,1,,1,1
6429610409326610297,1,1,,,,,1
6429610486636021670,1,1,1,,,,1
6429610636959877116,,,,1,,1,1
6429610675614582810,1,1,1,1,,1,1
6429610692735731021,,,,,,,1
6429611139403952728,1,1,,1,,1,1
6429611199533494956,1,1,1,,,,1
6429611762174211581,,,,,,,1
6429612453663947096,1,1,,,,,1
6429613145153682613,1,1,,,,,1
6429613316960751445,1,1,1,1,1,1,1
6429614115816276305,1,1,,,,,1
6429614193125687762,1,1,1,1,,1,1
6429614291918329413,1,,,,,,1
6429614300508264016,,,,,,,1
6429614596919726269,1,1,1,,,,1
6429614609745909653,,,,,,,1
6429615314112153547,,,,,,,1
6429615606169930046,1,1,1,,,,1
6429615949775708413,1,1,1,,,,1
6429616039961627539,1,1,1,,,,1
6429616323437863684,1,1,1,1,1,1,1
6429616379272438684,1,1,,1,,1,1
6429616508121457781,1,1,,1,1,1,1
6429616589725836542,1,1,1,,,,1
6429616864603743838,,,,,,,1
6429616868898711199,1,1,1,,,,1
6429617487374002750,1,,,1,,1,1
6429617968401946345,1,1,1,,,,1
6429618363538938187,1,1,1,1,,1,1
6429619063618608185,1,1,1,1,1,1,1
6429619076511904869,1,1,,,,,1
6429619583376760461,,1,1,,,,1
6429619639144226788,,,,,,,1
6429619652029128698,1,1,,,,,1
6429619686455975658,1,1,1,1,,1,1
6429619767993245813,1,1,,1,,1,1
6429620150245335680,,,,,,,1
6429620240448043881,1,1,1,,,,1
6429620648469937578,1,1,1,,,,1
6429620725779349090,1,1,1,,,,
6429621052196847635,1,1,1,1,1,1,1
6429621202512324704,1,1,1,,,,1
6429621430212699077,,,,1,1,1,1
6429621683557041091,1,1,1,,,,1
6429621700728531696,1,1,1,,,,1
6429622014269523375,1,1,1,1,1,1,1
6429622044334294557,,,,1,1,1,1
6429623006465697786,1,1,1,,,,1
6429623036530468887,1,1,1,,,,1
6429623079480141888,1,1,1,1,,1,1
6429623178205662647,1,1,,1,,1,1
6429623212557021927,1,1,,,,,1
6429623414420485111,,,,,,,1
6429623504623177643,,,,,,,1
6429623637767164023,1,1,1,,,,1
6429624032895776600,,,,,,,1
6429624690034153229,1,1,1,1,1,1,1
6429624694329120530,1,1,1,,,,1
6429624930552322120,1,1,1,1,,1,1
6429625231258758832,1,1,1,1,,1,1
6429625261323529939,1,1,1,,,,1
6429625510372908038,,,,1,,1,1
6429625785250815310,1,1,,1,1,1,1
6429625961344474794,1,1,1,,,,1
6429626249107284018,1,1,1,1,1,1,1
6429626442439537145,1,1,1,1,,1,1
6429626708668785436,,,,,,,1
6429626893352379487,1,1,,,,,1
6429627022201398614,,,,,,,1
6429627108092348240,1,1,1,,,,1
6429627202590025318,1,1,1,1,,1,1
6429627288489371382,,,,,,,1
6429627859778746097,1,1,1,1,,1,1
6429628649985609489,,,,,,,1
6429628791786650052,1,1,1,,,,1
6429628937748418682,1,1,1,1,,1,1
6429629113850475133,1,1,1,,,,1
6429629345837431725,,,,,,,1
6429629633600240776,1,1,,1,1,1,1
6429629672187827231,1,1,1,1,,1,1
6429629706555962845,,,,1,,1,1
6429629753859325164,1,1,1,,,,1
6429629762382140579,1,1,1,,,,1
6429630054448314448,1,1,1,1,,1,1
6429630333621189121,1,1,1,,,,1
6429630402399387432,1,1,1,,,,1
6429630440986974262,1,1,,1,1,1,1
6429630505419881196,1,1,1,1,,1,1
6429631020815957476,,,,,,,1
6429631046577363906,1,1,1,,,,1
6429631162541481025,,,,,,,1
6429631394478096451,1,1,1,,,,1
6429631433132802205,,,,1,1,1,1
6429631488967377151,1,1,1,1,,1,1
6429631647872786241,1,1,1,,,,
6429631733839233937,1,1,1,1,,1,1
6429631935635595546,1,1,1,1,1,1,1
6429632378025608779,1,1,1,1,1,1,1
6429632433918903808,1,1,1,,,,1
6429633198423083094,1,1,,,,,1
6429633980040031186,1,1,1,1,,1,1
6429634220625300338,1,1,1,1,,1,1
6429634551279063426,1,1,,,,,1
6429634899163033603,,,,,,,1
6429635225580548529,1,1,1,,,,1
6429635350201699996,1,1,1,,,,1
6429635401682589160,,,,,,,1
6429635483345686284,1,1,1,1,1,1,1
6429635509048390560,1,1,,1,1,1,1
6429636222012962770,1,1,1,,,,1
6429636471121066271,1,1,,,,,1
6429636501185837393,1,1,1,,,,1
6429636956460752849,1,1,1,,,,1
6429637008000360479,1,,1,,,,1
6429637102489641126,1,1,,1,,1,1
